report-id,report-title,filer,filed-date,filed-time,owner,ticker,asset-name,transaction-type,transaction-date,amount,comments
008b142d-54f3-4e9b-8aca-f378eb9b9cf0,Annual Report for Calendar 2020,"Tillis, Thom",05/17/2021,6:45 AM,Joint,MPIEX,Mondrian International Value Equity Fund,Sale (Full),07/13/2020,"$15,001 - $50,000",n/a
008b142d-54f3-4e9b-8aca-f378eb9b9cf0,Annual Report for Calendar 2020,"Tillis, Thom",05/17/2021,6:45 AM,Joint,PTLDX,PIMCO Low Duration Fund Institutional Class,Sale (Partial),07/14/2020,"$15,001 - $50,000",n/a
008b142d-54f3-4e9b-8aca-f378eb9b9cf0,Annual Report for Calendar 2020,"Tillis, Thom",05/17/2021,6:45 AM,Joint,VNQ,Vanguard Real Estate Index Fund ETF Shares,Sale (Full),05/20/2020,"$1,001 - $15,000",n/a
008b142d-54f3-4e9b-8aca-f378eb9b9cf0,Annual Report for Calendar 2020,"Tillis, Thom",05/17/2021,6:45 AM,Joint,DODFX,Dodge & Cox International Stock Fund,Purchase,07/14/2020,"$15,001 - $50,000",n/a
008b142d-54f3-4e9b-8aca-f378eb9b9cf0,Annual Report for Calendar 2020,"Tillis, Thom",05/17/2021,6:45 AM,Joint,PMAQX,PRINCIPAL MIDCAP FUND Class R-6,Purchase,05/19/2020,"$1,001 - $15,000",n/a
008b142d-54f3-4e9b-8aca-f378eb9b9cf0,Annual Report for Calendar 2020,"Tillis, Thom",05/17/2021,6:45 AM,Joint,VWIUX,Vanguard Intermediate-Term Tax-Exempt Fund Admiral,Purchase,07/14/2020,"$15,001 - $50,000",n/a
008b142d-54f3-4e9b-8aca-f378eb9b9cf0,Annual Report for Calendar 2020,"Tillis, Thom",05/17/2021,6:45 AM,Joint,DHLSX,Diamond Hill Long Short Fund Class I,Purchase,07/14/2020,"$1,001 - $15,000",n/a
008b142d-54f3-4e9b-8aca-f378eb9b9cf0,Annual Report for Calendar 2020,"Tillis, Thom",05/17/2021,6:45 AM,Joint,DODFX,Dodge & Cox International Stock Fund,Purchase,07/14/2020,"$15,001 - $50,000",n/a
008b142d-54f3-4e9b-8aca-f378eb9b9cf0,Annual Report for Calendar 2020,"Tillis, Thom",05/17/2021,6:45 AM,Joint,ESBLX,Eaton Vance Floating Rate Fund Class R6,Purchase,07/14/2020,"$15,001 - $50,000",n/a
008b142d-54f3-4e9b-8aca-f378eb9b9cf0,Annual Report for Calendar 2020,"Tillis, Thom",05/17/2021,6:45 AM,Joint,HNACX,Harbor Capital Appreciation Fund Retirement Class,Purchase,07/14/2020,"$50,001 - $100,000",n/a
008b142d-54f3-4e9b-8aca-f378eb9b9cf0,Annual Report for Calendar 2020,"Tillis, Thom",05/17/2021,6:45 AM,Joint,PMAQX,PRINCIPAL MIDCAP FUND Class R-6,Purchase,05/19/2020,"$15,001 - $50,000",n/a
008b142d-54f3-4e9b-8aca-f378eb9b9cf0,Annual Report for Calendar 2020,"Tillis, Thom",05/17/2021,6:45 AM,Joint,PMAQX,PRINCIPAL MIDCAP FUND Class R-6,Purchase,07/14/2020,"$15,001 - $50,000",n/a
008b142d-54f3-4e9b-8aca-f378eb9b9cf0,Annual Report for Calendar 2020,"Tillis, Thom",05/17/2021,6:45 AM,Joint,WAPSX,Western Asset Core Plus Bond Fund Class IS,Purchase,07/14/2020,"$15,001 - $50,000",n/a
008b142d-54f3-4e9b-8aca-f378eb9b9cf0,Annual Report for Calendar 2020,"Tillis, Thom",05/17/2021,6:45 AM,Joint,CRSOX,Credit Suisse Commodity Return Strategy Fund Class,Sale (Full),05/19/2020,"$1,001 - $15,000",n/a
008b142d-54f3-4e9b-8aca-f378eb9b9cf0,Annual Report for Calendar 2020,"Tillis, Thom",05/17/2021,6:45 AM,Joint,MPIEX,Mondrian International Value Equity Fund,Sale (Full),07/14/2020,"$50,001 - $100,000",n/a
008b142d-54f3-4e9b-8aca-f378eb9b9cf0,Annual Report for Calendar 2020,"Tillis, Thom",05/17/2021,6:45 AM,Joint,IEMFX,T. Rowe Price Institutional Emerging Markets Equit,Sale (Partial),07/14/2020,"$50,001 - $100,000",n/a
008b142d-54f3-4e9b-8aca-f378eb9b9cf0,Annual Report for Calendar 2020,"Tillis, Thom",05/17/2021,6:45 AM,Joint,OTIIX,T. Rowe Price Small-Cap Stock Fund I Class,Sale (Partial),07/14/2020,"$50,001 - $100,000",n/a
008b142d-54f3-4e9b-8aca-f378eb9b9cf0,Annual Report for Calendar 2020,"Tillis, Thom",05/17/2021,6:45 AM,Joint,VNQ,Vanguard Real Estate Index Fund ETF Shares,Sale (Full),05/20/2020,"$15,001 - $50,000",n/a
00f71836-15dd-46c9-b884-254e5479891e,Annual Report for Calendar 2022 (Amendment 1),"Schatz, Brian",07/31/2024,4:51 PM,Joint,--,2022/2023 Enrollment Portfolio Passive,Sale (Partial),07/18/2022,"$15,001 - $50,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Joint,AFTEX,American Fds The Tax-Exempt Bond Fund of Americ,Sale (Full),04/11/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Joint,AMECX,The Income Fund of America Class A Shares,Sale (Partial),04/11/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Joint,VB,Vanguard Small-Cap ETF,Sale (Full),04/11/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Joint,VBR,Vanguard Small-Cap Value ETF,Sale (Full),04/11/2023,"$15,001 - $50,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Joint,VO,Vanguard Mid-Cap ETF,Sale (Full),04/11/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Joint,VOE,Vanguard Mid-Cap Value ETF,Sale (Full),04/11/2023,"$15,001 - $50,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Joint,VTEB,Vanguard Tax-Exempt Bond ETF,Sale (Full),04/11/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Joint,VWO,Vanguard FTSE Emerging Markets ETF,Sale (Full),04/11/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Spouse,RLBGX,American Balanced Fund Cl R-6 Shs,Sale (Full),07/12/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Self,BSV,Vanguard Short-Term Bond ETF,Sale (Partial),01/18/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Self,VEU,Vanguard FTSE All World Ex US ETF,Purchase,01/18/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Self,VYM,Vanguard High Dividend Yield ETF,Sale (Partial),01/18/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Spouse,VIG,Vanguard Div Appreciation ETF,Sale (Partial),01/18/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Spouse,VYMI,Vanguard International High Dividend Yield ETF,Purchase,01/18/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Spouse,BND,Vanguard Total Bond Market ETF,Purchase,08/04/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Spouse,BND,Vanguard Total Bond Market ETF,Purchase,08/04/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Spouse,SDY,SPDR S&P Dividend ETF,Purchase,09/27/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Spouse,VB,Vanguard Small-Cap ETF,Purchase,09/27/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Spouse,VUG,Vanguard Growth ETF,Purchase,09/27/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Spouse,SDY,SPDR S&P Dividend ETF,Sale (Partial),01/18/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Child,--,Bright Directions 529 Mod Age Bsd 06-08 C,Sale (Full),11/18/2023,"$15,001 - $50,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Child,--,Bright Directions 529 Mod Age Bsd 06-08 A,Sale (Full),11/18/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Child,--,Bright Directions 529 Mod Age Bsd 09-10 C,Purchase,11/18/2023,"$15,001 - $50,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Child,--,Bright Directions 529 Mod Age Bsd 09-10 A,Purchase,11/18/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Self,EFV,iShares MSCI EAFE Value ETF,Sale (Partial),01/18/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Self,IWF,iShares Russell 1000 Growth ETF,Purchase,01/18/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Self,BSV,Vanguard Short-Term Bond ETF,Purchase,04/14/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Self,EFG,iShares MSCI EAFE Growth ETF,Purchase,04/14/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Self,EFV,iShares MSCI EAFE Value ETF,Purchase,04/14/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Self,IWD,Russell 1000 Value Ishares ETF,Purchase,04/14/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Self,IWF,iShares Russell 1000 Growth ETF,Purchase,04/14/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Self,SCZ,iShares MSCI EAFE Small-Cap ETF,Purchase,04/14/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Self,VB,Vanguard Small-Cap ETF,Purchase,04/14/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Self,VCIT,Vanguard Intermediate-Term Corporate Bond ETF,Purchase,04/14/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Self,VO,Vanguard Mid-Cap ETF,Purchase,04/14/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Self,VWO,Vanguard FTSE Emerging Markets ETF,Purchase,04/14/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Spouse,VYMI,Vanguard International High Dividend Yield ETF,Purchase,01/18/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Self,BIV,Vanguard Intermediate-Term Bond ETF,Purchase,01/01/2023,"$1,001 - $15,000",n/a
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Spouse,VTRGX,VOYA Target Retirement 2035 Fd Cl A,Purchase,02/28/2023,"$1,001 - $15,000",Monthly Payroll Deduction
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Spouse,VTRGX,VOYA Target Retirement 2035 Fd Cl A,Purchase,03/31/2023,"$1,001 - $15,000",Monthly payroll deduction
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Spouse,VTRGX,VOYA Target Retirement 2035 Fd Cl A,Purchase,04/30/2023,"$1,001 - $15,000",Monthly payroll deduction
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Spouse,VTRGX,VOYA Target Retirement 2035 Fd Cl A,Purchase,05/31/2023,"$1,001 - $15,000",Monthly payroll deduction
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Spouse,VTRGX,VOYA Target Retirement 2035 Fd Cl A,Purchase,06/30/2023,"$1,001 - $15,000",Monthly payroll deduction
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Spouse,VTRGX,VOYA Target Retirement 2035 Fd Cl A,Purchase,07/31/2023,"$1,001 - $15,000",Monthly payroll deduction
014b5055-8073-451f-8dcb-d7eec191e51a,Annual Report for Calendar 2023,"Duckworth, Tammy",08/13/2024,6:35 PM,Spouse,VTRGX,VOYA Target Retirement 2035 Fd Cl A,Sale (Full),09/25/2023,"$1,001 - $15,000",rollover to IRA #5 SEP
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,TRBCX,T. Rowe Price Blue Chip Growth Fund,Purchase,12/23/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,VGHCX,Vanguard Health Care Fund Investor Shares,Sale (Full),12/06/2019,"$15,001 - $50,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,RYPRX,Royce Premier Fund Investment Class,Sale (Full),12/05/2019,"$15,001 - $50,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,NWKDX,Nationwide Geneva Small Cap Growth Fund Institutio,Purchase,12/09/2019,"$15,001 - $50,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,IHI,iShares U.S. Medical Devices ETF,Purchase,12/09/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,XLV,Health Care Select Sector SPDR Fund,Purchase,12/09/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,AEPFX,American Funds EuroPacific Growth Fund Class F-2,Purchase,10/15/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,LCEYX,Invesco Diversified Dividend Fund Class Y,Purchase,10/15/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,TRBCX,T. Rowe Price Blue Chip Growth Fund,Purchase,10/15/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,RYPRX,Royce Premier Fund Investment Class,Purchase,10/15/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,VCSH,Vanguard Short-Term Corporate Bond Index Fund ETF,Purchase,10/15/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,VNQ,Vanguard Real Estate Index Fund ETF Shares,Purchase,10/15/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,QISGX,Federated Hermes MDT Small Cap Growth Fund Institu,Sale (Full),07/17/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,PXSGX,Virtus KAR Small-Cap Growth Fund Class I,Purchase,09/16/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,IAU,iShares Gold Trust,Purchase,07/17/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,CSDIX,"Cohen & Steers Real Estate Securities Fund, Inc. C",Purchase,07/17/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,KBWY,Invesco KBW Premium Yield Equity REIT ETF,Sale (Full),06/24/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,VNQ,Vanguard Real Estate Index Fund ETF Shares,Purchase,06/24/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,IHI,iShares U.S. Medical Devices ETF,Purchase,04/23/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,AMEFX,American Funds The Income Fund of America Class F-,Purchase,04/23/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,HLEMX,Harding Loevner Emerging Markets Portfolio Advisor,Sale (Full),07/17/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,FINFX,American Funds Fundamental Investors Class F-2,Sale (Partial),07/17/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,JMGRX,Janus Henderson Enterprise Fund Class I,Purchase,07/17/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,LMGNX,ClearBridge International Growth Fund Class I,Purchase,07/17/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,PRASX,T. Rowe Price New Asia Fund,Sale (Full),07/17/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,SAGYX,ClearBridge Aggressive Growth Fund Class I,Sale (Full),07/17/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,AMBFX,American Funds American Balanced Fund Class F-2,Purchase,07/17/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,NFFFX,American Funds New World Fund Class F-2,Purchase,03/01/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,LIT,Global X Lithium & Battery Tech ETF,Sale (Full),03/01/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,EFAV,iShares Edge MSCI Min Vol EAFE ETF,Purchase,03/01/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,PFTPX,PIMCO Low Duration Income Fund Class I-2,Purchase,03/01/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,VGT,Vanguard Information Technology Index Fund ETF Sha,Sale (Full),03/01/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,VOX,Vanguard Communication Services Index Fund ETF Sha,Purchase,02/12/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,XLI,Industrial Select Sector SPDR Fund,Purchase,02/12/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,LMGNX,ClearBridge International Growth Fund Class I,Purchase,06/03/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,EIBIX,Eaton Vance Income Fund of Boston Class I,Sale (Full),06/03/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,CEYIX,Calvert Equity Fund Class I,Purchase,06/03/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,PRASX,T. Rowe Price New Asia Fund,Sale (Partial),06/03/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,SAGYX,ClearBridge Aggressive Growth Fund Class I,Sale (Full),06/03/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,IEMG,iShares Core MSCI Emerging Markets ETF,Purchase,06/03/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,VGT,Vanguard Information Technology Index Fund ETF Sha,Sale (Partial),06/03/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,OAYMX,Oakmark Fund Advisor Class,Sale (Partial),09/16/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,MINT,PIMCO Enhanced Short Maturity Active Exchange-Trad,Purchase,10/15/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,COSZX,Columbia Overseas Value Fund Institutional Class,Purchase,10/15/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,NOBL,ProShares S&P 500 Dividend Aristocrats ETF,Purchase,12/09/2019,"$1,001 - $15,000",n/a
01c7c614-b4b5-490a-a2fe-88f90a08d63c,Annual Report for Calendar 2019,"Whitehouse, Sheldon",08/07/2020,3:38 PM,Spouse,OAYMX,Oakmark Fund Advisor Class,Sale (Full),12/09/2019,"$1,001 - $15,000",n/a
